trade_id,trade_date,settlement_date,counterparty,asset,trade_type,currency,expected_amounts,settled_amount,status,break_amount,abs_break_amount,risk_level,break_direction
TRD001138,2025-03-21,2025-03-24,GOLDMAN SACHS,AAPL,SELL,JPY,2476237.49,2713860.36,MISMATCHED,-237622.86999999965,237622.86999999965,medium,over payment
TRD001152,2025-06-28,2025-06-30,CITI BANK,RELIANCE,BUY,GBP,4185229.63,2373562.14,SETTLED,1811667.4899999998,1811667.4899999998,high,underpayment
TRD001154,2025-12-25,2025-12-26,MORGAN STANLEY,TCS,SELL,INR,3401023.72,2351933.63,PENDING,1049090.0900000003,1049090.0900000003,high,underpayment
TRD001156,2025-03-20,2025-03-25,GOLDMAN SACHS,AAPL,SELL,USD,3763830.48,4939164.31,PENDING,-1175333.8299999996,1175333.8299999996,high,over payment
TRD001157,2025-06-21,2025-06-25,DEUTSCHE BANK,TCS,SELL,GBP,793866.92,493105.8,FAILED,300761.12000000005,300761.12000000005,medium,underpayment
TRD001158,2025-04-11,2025-04-12,HSBC,MSFT,SELL,INR,4404472.93,2370453.98,SETTLED,2034018.9499999997,2034018.9499999997,high,underpayment
TRD001172,2025-08-31,2025-09-04,BARCLAYS,INFY,SELL,EUR,4905949.7,5150344.1,SETTLED,-244394.39999999944,244394.39999999944,medium,over payment
TRD001177,2025-10-12,2025-10-17,GOLDMAN SACHS,SENSEX,SELL,GBP,3899447.13,4034418.03,SETTLED,-134970.8999999999,134970.8999999999,medium,over payment
TRD001182,2025-09-14,2025-09-17,GOLDMAN SACHS,TSLA,BUY,GBP,1710018.96,926302.27,SETTLED,783716.69,783716.69,medium,underpayment
TRD001200,2025-11-20,2025-11-25,CITI BANK,INFY,SELL,GBP,651301.11,675155.82,SETTLED,-23854.709999999963,23854.709999999963,low,over payment
TRD001220,2025-02-27,2025-03-04,GOLDMAN SACHS,TSLA,BUY,INR,1367024.38,1963546.92,PENDING,-596522.54,596522.54,medium,over payment
TRD001234,2025-05-26,2025-05-29,HSBC,INFY,SELL,INR,156639.28,202878.57,PENDING,-46239.29000000001,46239.29000000001,low,over payment
TRD001236,2025-08-09,2025-08-12,DEUTSCHE BANK,RELIANCE,BUY,EUR,1843263.19,937290.72,SETTLED,905972.47,905972.47,medium,underpayment
TRD001239,2025-11-29,2025-12-02,HSBC,INFY,SELL,USD,4840998.95,2855829.68,SETTLED,1985169.27,1985169.27,high,underpayment
TRD001247,2025-08-03,2025-08-05,GOLDMAN SACHS,RELIANCE,SELL,EUR,657093.14,948816.28,MISMATCHED,-291723.14,291723.14,medium,over payment
TRD001252,2025-07-22,2025-07-25,MORGAN STANLEY,MSFT,SELL,GBP,2408130.24,1764278.14,SETTLED,643852.1000000003,643852.1000000003,medium,underpayment
TRD001257,2025-12-28,2025-12-29,DEUTSCHE BANK,GOOGL,BUY,USD,1003423.11,809954.64,SETTLED,193468.46999999997,193468.46999999997,medium,underpayment
TRD001258,2025-07-06,2025-07-07,UBS,SENSEX,BUY,GBP,2458481.14,3352880.92,PENDING,-894399.7799999998,894399.7799999998,medium,over payment
TRD001264,2025-08-26,2025-08-27,BARCLAYS,GOOGL,BUY,USD,2276645.53,3277404.32,SETTLED,-1000758.79,1000758.79,high,over payment
TRD001271,2025-02-03,2025-02-06,MORGAN STANLEY,SENSEX,SELL,INR,3475214.45,4563045.15,SETTLED,-1087830.7000000002,1087830.7000000002,high,over payment
TRD001276,2025-11-06,2025-11-10,CITI BANK,INFY,BUY,USD,525545.96,291560.17,SETTLED,233985.78999999998,233985.78999999998,medium,underpayment
TRD001285,2025-12-16,2025-12-19,HSBC,TCS,SELL,GBP,1632980.08,1410982.58,SETTLED,221997.5,221997.5,medium,underpayment
TRD001288,2025-05-28,2025-06-02,GOLDMAN SACHS,INFY,SELL,GBP,1753784.03,1262827.61,SETTLED,490956.4199999999,490956.4199999999,medium,underpayment
TRD001302,2025-06-02,2025-06-04,JP MORGAN,MSFT,SELL,USD,4681125.02,3412199.2,PENDING,1268925.8199999994,1268925.8199999994,high,underpayment
TRD001308,2025-06-11,2025-06-14,UBS,INFY,SELL,EUR,4008838.69,2773519.21,SETTLED,1235319.48,1235319.48,high,underpayment
TRD001325,2025-01-24,2025-01-26,HSBC,SENSEX,BUY,EUR,4879350.41,5940573.31,PENDING,-1061222.8999999994,1061222.8999999994,high,over payment
TRD001333,2025-10-31,2025-11-05,HSBC,MSFT,SELL,EUR,1143045.25,903786.1,SETTLED,239259.15000000002,239259.15000000002,medium,underpayment
TRD001336,2025-02-20,2025-02-22,DEUTSCHE BANK,TCS,BUY,USD,3251978.11,2468200.53,SETTLED,783777.5800000001,783777.5800000001,medium,underpayment
TRD001338,2025-06-28,2025-06-29,BARCLAYS,AMZN,SELL,GBP,3401460.98,4134167.17,SETTLED,-732706.19,732706.19,medium,over payment
TRD001347,2025-09-30,2025-10-05,CITI BANK,AMZN,SELL,INR,1730329.03,1568239.39,PENDING,162089.64000000013,162089.64000000013,medium,underpayment
TRD001362,2025-04-20,2025-04-24,CITI BANK,GOOGL,BUY,JPY,1054100.28,831168.13,SETTLED,222932.15000000002,222932.15000000002,medium,underpayment
TRD001363,2025-01-31,2025-02-02,CITI BANK,RELIANCE,SELL,USD,3115209.95,1875174.98,SETTLED,1240034.9700000002,1240034.9700000002,high,underpayment
TRD001371,2025-03-09,2025-03-11,DEUTSCHE BANK,TSLA,BUY,USD,4857004.08,4107737.97,SETTLED,749266.1099999999,749266.1099999999,medium,underpayment
TRD001388,2025-10-17,2025-10-21,HSBC,SENSEX,BUY,JPY,655237.43,380394.69,SETTLED,274842.74000000005,274842.74000000005,medium,underpayment
TRD001399,2025-06-21,2025-06-23,GOLDMAN SACHS,GOOGL,BUY,USD,3086107.79,3931017.16,SETTLED,-844909.3700000001,844909.3700000001,medium,over payment
TRD001404,2025-12-20,2025-12-21,MORGAN STANLEY,MSFT,SELL,EUR,3682273.67,5257026.43,PENDING,-1574752.7599999998,1574752.7599999998,high,over payment
TRD001406,2025-02-26,2025-03-02,DEUTSCHE BANK,GOOGL,SELL,GBP,2373679.75,1872029.77,SETTLED,501649.98,501649.98,medium,underpayment
TRD001412,2025-04-16,2025-04-19,GOLDMAN SACHS,TCS,SELL,GBP,560486.18,309399.36,SETTLED,251086.82000000007,251086.82000000007,medium,underpayment
TRD001414,2025-11-12,2025-11-17,DEUTSCHE BANK,INFY,BUY,INR,286377.19,362266.25,SETTLED,-75889.06,75889.06,low,over payment
TRD001416,2025-03-22,2025-03-27,BARCLAYS,AAPL,BUY,JPY,4683091.86,3358675.41,FAILED,1324416.4500000002,1324416.4500000002,high,underpayment
TRD001421,2025-11-06,2025-11-10,HSBC,NIFTY50,SELL,JPY,1581464.37,795819.4,SETTLED,785644.9700000001,785644.9700000001,medium,underpayment
TRD001425,2025-12-01,2025-12-06,MORGAN STANLEY,RELIANCE,BUY,INR,4933163.98,4883267.29,SETTLED,49896.69000000041,49896.69000000041,low,underpayment
TRD001431,2025-01-05,2025-01-06,DEUTSCHE BANK,RELIANCE,SELL,USD,2274244.54,1600378.05,SETTLED,673866.49,673866.49,medium,underpayment
TRD001445,2025-02-24,2025-02-28,JP MORGAN,TCS,SELL,INR,4340843.13,3897763.83,SETTLED,443079.2999999998,443079.2999999998,medium,underpayment
TRD001450,2025-03-29,2025-04-02,UBS,MSFT,SELL,JPY,3416556.89,3059275.77,PENDING,357281.1200000001,357281.1200000001,medium,underpayment
TRD001453,2025-11-20,2025-11-23,DEUTSCHE BANK,MSFT,SELL,USD,4344656.02,4821223.12,SETTLED,-476567.10000000056,476567.10000000056,medium,over payment
TRD001458,2025-04-22,2025-04-24,DEUTSCHE BANK,RELIANCE,SELL,GBP,3382890.42,5025938.16,PENDING,-1643047.7400000002,1643047.7400000002,high,over payment
TRD001473,2025-04-29,2025-05-03,HSBC,TSLA,BUY,INR,4392699.29,3534911.39,SETTLED,857787.8999999999,857787.8999999999,medium,underpayment
TRD001482,2025-03-02,2025-03-04,MORGAN STANLEY,SENSEX,SELL,JPY,601925.07,429974.77,PENDING,171950.29999999993,171950.29999999993,medium,underpayment
TRD001487,2025-03-12,2025-03-14,BARCLAYS,TCS,SELL,INR,1981467.29,2397297.26,SETTLED,-415829.96999999974,415829.96999999974,medium,over payment
TRD001496,2025-07-01,2025-07-05,JP MORGAN,AMZN,SELL,INR,3341395.78,3864207.11,FAILED,-522811.3300000001,522811.3300000001,medium,over payment
TRD001497,2025-12-25,2025-12-27,GOLDMAN SACHS,MSFT,BUY,EUR,3097832.24,4512539.1,SETTLED,-1414706.8599999994,1414706.8599999994,high,over payment
TRD001499,2025-02-04,2025-02-05,BARCLAYS,MSFT,BUY,EUR,1899549.12,1947581.01,SETTLED,-48031.8899999999,48031.8899999999,low,over payment
TRD001502,2025-01-30,2025-02-02,GOLDMAN SACHS,GOOGL,SELL,EUR,2396430.21,1664025.88,SETTLED,732404.3300000001,732404.3300000001,medium,underpayment
TRD001509,2025-10-25,2025-10-27,HSBC,SENSEX,SELL,GBP,3039917.56,1761383.76,SETTLED,1278533.8,1278533.8,high,underpayment
TRD001518,2025-10-16,2025-10-21,DEUTSCHE BANK,RELIANCE,SELL,JPY,4490254.71,5095247.12,SETTLED,-604992.4100000001,604992.4100000001,medium,over payment
TRD001523,2025-11-19,2025-11-24,GOLDMAN SACHS,INFY,SELL,JPY,1758761.81,1875059.59,MISMATCHED,-116297.78000000003,116297.78000000003,medium,over payment
TRD001529,2025-03-21,2025-03-23,JP MORGAN,NIFTY50,BUY,INR,4015326.46,3315944.91,SETTLED,699381.5499999998,699381.5499999998,medium,underpayment
TRD001533,2025-10-25,2025-10-29,UBS,INFY,SELL,EUR,3581037.22,3132017.55,SETTLED,449019.6700000004,449019.6700000004,medium,underpayment
TRD001534,2025-12-24,2025-12-25,MORGAN STANLEY,RELIANCE,BUY,JPY,1363847.38,1555903.17,SETTLED,-192055.79000000004,192055.79000000004,medium,over payment
TRD001536,2025-08-14,2025-08-19,JP MORGAN,MSFT,SELL,INR,610308.58,587368.35,MISMATCHED,22940.22999999998,22940.22999999998,low,underpayment
TRD001539,2025-08-03,2025-08-07,UBS,RELIANCE,BUY,GBP,908010.3,774739.79,SETTLED,133270.51,133270.51,medium,underpayment
TRD001541,2025-06-22,2025-06-24,JP MORGAN,TCS,BUY,JPY,3545522.26,2667680.26,SETTLED,877842.0,877842.0,medium,underpayment
TRD001542,2025-12-02,2025-12-05,DEUTSCHE BANK,NIFTY50,BUY,INR,535277.74,707129.11,FAILED,-171851.37,171851.37,medium,over payment
TRD001543,2025-02-09,2025-02-13,BARCLAYS,INFY,SELL,USD,2836993.79,2500748.22,SETTLED,336245.56999999983,336245.56999999983,medium,underpayment
TRD001544,2025-06-05,2025-06-08,HSBC,TCS,SELL,JPY,1283557.36,1715588.57,SETTLED,-432031.20999999996,432031.20999999996,medium,over payment
TRD001548,2025-03-03,2025-03-05,UBS,AMZN,SELL,INR,2751582.48,3724263.46,SETTLED,-972680.98,972680.98,medium,over payment
TRD001558,2025-01-09,2025-01-13,GOLDMAN SACHS,INFY,BUY,EUR,2055731.32,1512906.62,SETTLED,542824.7,542824.7,medium,underpayment
TRD001560,2025-08-14,2025-08-18,UBS,TCS,SELL,GBP,4500215.59,4830884.41,SETTLED,-330668.8200000003,330668.8200000003,medium,over payment
TRD001568,2025-02-15,2025-02-17,HSBC,AMZN,SELL,JPY,478581.03,581546.23,SETTLED,-102965.19999999995,102965.19999999995,medium,over payment
TRD001570,2025-10-01,2025-10-05,DEUTSCHE BANK,MSFT,SELL,EUR,2259386.63,3121535.47,SETTLED,-862148.8400000003,862148.8400000003,medium,over payment
TRD001575,2025-07-10,2025-07-15,UBS,TCS,SELL,EUR,1084482.26,881043.36,PENDING,203438.90000000002,203438.90000000002,medium,underpayment
TRD001577,2025-11-02,2025-11-06,DEUTSCHE BANK,TSLA,SELL,JPY,119169.29,126736.74,FAILED,-7567.450000000012,7567.450000000012,low,over payment
TRD001583,2025-11-23,2025-11-26,DEUTSCHE BANK,TCS,SELL,INR,2972787.2,2560771.23,SETTLED,412015.9700000002,412015.9700000002,medium,underpayment
TRD001587,2025-03-06,2025-03-09,CITI BANK,NIFTY50,SELL,INR,3476027.63,3181702.65,SETTLED,294324.98,294324.98,medium,underpayment
TRD001593,2025-02-03,2025-02-05,BARCLAYS,INFY,BUY,JPY,642843.05,356011.09,FAILED,286831.96,286831.96,medium,underpayment
TRD001599,2025-11-05,2025-11-09,UBS,AMZN,SELL,INR,429205.59,634915.3,SETTLED,-205709.71000000002,205709.71000000002,medium,over payment
TRD001600,2025-08-04,2025-08-07,HSBC,TCS,BUY,EUR,4471060.18,3012190.77,MISMATCHED,1458869.4099999997,1458869.4099999997,high,underpayment
TRD001625,2025-01-11,2025-01-16,GOLDMAN SACHS,TCS,BUY,JPY,877339.41,1007051.99,PENDING,-129712.57999999996,129712.57999999996,medium,over payment
TRD001638,2025-04-07,2025-04-10,MORGAN STANLEY,SENSEX,BUY,EUR,762927.65,635423.71,SETTLED,127503.94000000006,127503.94000000006,medium,underpayment
TRD001642,2025-04-21,2025-04-24,DEUTSCHE BANK,AAPL,SELL,USD,4210324.44,4441509.53,SETTLED,-231185.08999999985,231185.08999999985,medium,over payment
TRD001645,2025-03-14,2025-03-19,MORGAN STANLEY,AAPL,SELL,JPY,446533.04,478449.25,SETTLED,-31916.21000000002,31916.21000000002,low,over payment
TRD001667,2025-08-31,2025-09-01,DEUTSCHE BANK,NIFTY50,SELL,USD,1043344.06,1059011.16,SETTLED,-15667.09999999986,15667.09999999986,low,over payment
TRD001675,2025-09-27,2025-09-28,GOLDMAN SACHS,MSFT,BUY,GBP,3950362.15,3175732.73,PENDING,774629.4199999999,774629.4199999999,medium,underpayment
TRD001688,2025-05-08,2025-05-10,DEUTSCHE BANK,GOOGL,BUY,USD,2435822.53,2367078.22,SETTLED,68744.30999999959,68744.30999999959,low,underpayment
TRD001693,2025-12-01,2025-12-06,BARCLAYS,GOOGL,BUY,USD,1993916.48,2856669.67,PENDING,-862753.19,862753.19,medium,over payment
TRD001695,2025-02-18,2025-02-21,HSBC,NIFTY50,BUY,EUR,1838304.58,2604431.76,SETTLED,-766127.1799999997,766127.1799999997,medium,over payment
TRD001705,2025-06-28,2025-07-03,UBS,AMZN,SELL,USD,2198118.93,1418785.01,SETTLED,779333.9200000002,779333.9200000002,medium,underpayment
TRD001706,2025-12-18,2025-12-21,GOLDMAN SACHS,INFY,BUY,GBP,529217.76,332396.32,SETTLED,196821.44,196821.44,medium,underpayment
TRD001707,2025-11-22,2025-11-25,GOLDMAN SACHS,TCS,SELL,EUR,3204490.75,4665156.72,SETTLED,-1460665.9699999997,1460665.9699999997,high,over payment
TRD001731,2025-10-02,2025-10-07,DEUTSCHE BANK,AAPL,BUY,JPY,1531961.85,2248997.77,MISMATCHED,-717035.9199999999,717035.9199999999,medium,over payment
TRD001741,2025-02-11,2025-02-13,BARCLAYS,TCS,SELL,GBP,4137861.94,5820122.91,SETTLED,-1682260.9700000002,1682260.9700000002,high,over payment
TRD001750,2025-09-16,2025-09-18,HSBC,SENSEX,SELL,GBP,686411.42,806344.25,SETTLED,-119932.82999999996,119932.82999999996,medium,over payment
TRD001751,2025-09-05,2025-09-09,HSBC,AMZN,SELL,EUR,2677015.35,3905074.26,SETTLED,-1228058.9099999997,1228058.9099999997,high,over payment
TRD001764,2025-01-07,2025-01-12,HSBC,AAPL,SELL,GBP,2441717.44,3357249.26,FAILED,-915531.8199999998,915531.8199999998,medium,over payment
TRD001766,2025-04-25,2025-04-27,JP MORGAN,GOOGL,SELL,INR,1624054.96,1829253.69,SETTLED,-205198.72999999998,205198.72999999998,medium,over payment
TRD001773,2025-12-09,2025-12-10,HSBC,MSFT,BUY,GBP,4460531.36,2383500.2,SETTLED,2077031.1600000001,2077031.1600000001,high,underpayment
TRD001782,2025-11-04,2025-11-08,UBS,GOOGL,BUY,USD,4508908.2,3682624.41,SETTLED,826283.79,826283.79,medium,underpayment
TRD001783,2025-07-13,2025-07-18,JP MORGAN,TSLA,BUY,EUR,2307925.85,1553694.27,SETTLED,754231.5800000001,754231.5800000001,medium,underpayment
TRD001786,2025-08-13,2025-08-14,GOLDMAN SACHS,MSFT,SELL,GBP,4475693.59,2378232.39,SETTLED,2097461.1999999997,2097461.1999999997,high,underpayment
TRD001788,2025-11-13,2025-11-18,BARCLAYS,NIFTY50,BUY,GBP,3070053.99,1665780.66,SETTLED,1404273.3300000003,1404273.3300000003,high,underpayment
TRD001793,2025-11-27,2025-12-02,HSBC,AMZN,BUY,INR,2561597.38,2634135.49,PENDING,-72538.11000000034,72538.11000000034,low,over payment
TRD001795,2025-11-27,2025-11-28,HSBC,INFY,BUY,EUR,209322.83,109824.51,PENDING,99498.31999999999,99498.31999999999,low,underpayment
TRD001800,2025-03-03,2025-03-08,JP MORGAN,AAPL,BUY,GBP,61530.27,72159.1,PENDING,-10628.830000000009,10628.830000000009,low,over payment
TRD001811,2025-07-28,2025-08-02,HSBC,TSLA,BUY,JPY,3301853.3,4722830.52,SETTLED,-1420977.2199999997,1420977.2199999997,high,over payment
TRD001816,2025-11-04,2025-11-06,CITI BANK,TCS,SELL,EUR,4839332.31,6225589.03,SETTLED,-1386256.7200000007,1386256.7200000007,high,over payment
TRD001817,2025-05-05,2025-05-10,JP MORGAN,TCS,SELL,JPY,1477928.44,932125.62,SETTLED,545802.82,545802.82,medium,underpayment
TRD001821,2025-08-26,2025-08-31,CITI BANK,INFY,BUY,JPY,1029230.62,1391270.09,PENDING,-362039.4700000001,362039.4700000001,medium,over payment
TRD001838,2025-11-21,2025-11-23,MORGAN STANLEY,TCS,SELL,INR,1691999.26,2482344.37,PENDING,-790345.1100000001,790345.1100000001,medium,over payment
TRD001841,2025-03-08,2025-03-10,BARCLAYS,INFY,SELL,GBP,1861462.95,1206872.57,SETTLED,654590.3799999999,654590.3799999999,medium,underpayment
TRD001844,2025-11-05,2025-11-08,GOLDMAN SACHS,NIFTY50,BUY,EUR,3065084.97,3668863.74,SETTLED,-603778.77,603778.77,medium,over payment
TRD001847,2025-05-08,2025-05-13,GOLDMAN SACHS,AMZN,BUY,EUR,608385.38,712682.93,PENDING,-104297.55000000005,104297.55000000005,medium,over payment
TRD001853,2025-01-26,2025-01-29,HSBC,GOOGL,BUY,GBP,4306988.61,5036949.27,PENDING,-729960.6599999992,729960.6599999992,medium,over payment
TRD001861,2025-07-08,2025-07-10,HSBC,TSLA,SELL,EUR,3882460.79,3312991.38,SETTLED,569469.4100000001,569469.4100000001,medium,underpayment
TRD001863,2025-12-23,2025-12-28,BARCLAYS,GOOGL,BUY,INR,887966.42,884662.47,PENDING,3303.95000000007,3303.95000000007,low,underpayment
TRD001865,2025-10-08,2025-10-13,CITI BANK,TSLA,SELL,USD,4923364.03,3949724.57,SETTLED,973639.4600000004,973639.4600000004,medium,underpayment
TRD001866,2025-08-28,2025-08-30,MORGAN STANLEY,NIFTY50,BUY,INR,4687002.94,3400467.43,SETTLED,1286535.5100000002,1286535.5100000002,high,underpayment
TRD001877,2025-09-28,2025-10-02,GOLDMAN SACHS,TSLA,SELL,EUR,2952148.1,4158912.52,SETTLED,-1206764.42,1206764.42,high,over payment
TRD001881,2025-04-15,2025-04-16,MORGAN STANLEY,INFY,BUY,INR,3444737.62,2129263.76,SETTLED,1315473.8600000003,1315473.8600000003,high,underpayment
TRD001901,2025-06-26,2025-06-28,DEUTSCHE BANK,GOOGL,BUY,GBP,2771578.34,2525573.93,SETTLED,246004.40999999968,246004.40999999968,medium,underpayment
TRD001909,2025-10-15,2025-10-19,MORGAN STANLEY,SENSEX,SELL,JPY,1635331.15,1127560.17,SETTLED,507770.98,507770.98,medium,underpayment
TRD001920,2025-06-09,2025-06-11,HSBC,AAPL,SELL,INR,2063696.58,2996593.4,SETTLED,-932896.8199999998,932896.8199999998,medium,over payment
TRD001930,2025-01-25,2025-01-27,GOLDMAN SACHS,MSFT,BUY,USD,325203.12,274589.3,SETTLED,50613.82000000001,50613.82000000001,low,underpayment
TRD001939,2025-03-12,2025-03-14,MORGAN STANLEY,AAPL,BUY,JPY,2491780.16,1371552.15,SETTLED,1120228.0100000002,1120228.0100000002,high,underpayment
TRD001942,2025-12-02,2025-12-04,JP MORGAN,AMZN,SELL,INR,1671857.36,2416209.58,SETTLED,-744352.22,744352.22,medium,over payment
TRD001950,2025-05-11,2025-05-13,MORGAN STANLEY,GOOGL,BUY,JPY,2170662.81,3220744.64,FAILED,-1050081.83,1050081.83,high,over payment
TRD001952,2025-08-24,2025-08-27,BARCLAYS,GOOGL,SELL,JPY,1103839.15,1068775.61,FAILED,35063.539999999804,35063.539999999804,low,underpayment
TRD001967,2025-06-02,2025-06-04,JP MORGAN,TCS,SELL,JPY,923196.79,1285452.98,SETTLED,-362256.18999999994,362256.18999999994,medium,over payment
TRD001969,2025-07-01,2025-07-05,GOLDMAN SACHS,RELIANCE,SELL,JPY,1673221.93,1086260.87,PENDING,586961.0599999998,586961.0599999998,medium,underpayment
TRD001970,2025-09-30,2025-10-04,GOLDMAN SACHS,RELIANCE,BUY,JPY,131957.35,133475.13,SETTLED,-1517.7799999999988,1517.7799999999988,low,over payment
TRD001982,2025-09-25,2025-09-30,MORGAN STANLEY,RELIANCE,BUY,GBP,4013413.91,4156476.22,MISMATCHED,-143062.31000000006,143062.31000000006,medium,over payment
TRD001984,2025-11-08,2025-11-13,HSBC,GOOGL,BUY,USD,2415361.39,2759494.34,SETTLED,-344132.9499999997,344132.9499999997,medium,over payment
TRD002000,2025-06-07,2025-06-09,MORGAN STANLEY,GOOGL,SELL,JPY,1411653.19,1701064.83,SETTLED,-289411.64000000013,289411.64000000013,medium,over payment
TRD002014,2025-12-07,2025-12-08,JP MORGAN,TSLA,SELL,USD,697087.61,397001.79,SETTLED,300085.82,300085.82,medium,underpayment
TRD002020,2025-07-26,2025-07-30,JP MORGAN,MSFT,BUY,JPY,3319284.64,3205860.06,PENDING,113424.58000000007,113424.58000000007,medium,underpayment
TRD002030,2025-08-12,2025-08-14,MORGAN STANLEY,TSLA,BUY,USD,3271218.83,2076815.34,SETTLED,1194403.49,1194403.49,high,underpayment
TRD002035,2025-06-26,2025-06-27,GOLDMAN SACHS,NIFTY50,BUY,USD,3043027.84,1757799.33,MISMATCHED,1285228.5099999998,1285228.5099999998,high,underpayment
TRD002038,2025-03-31,2025-04-01,DEUTSCHE BANK,RELIANCE,BUY,USD,757082.9,589467.61,PENDING,167615.29000000004,167615.29000000004,medium,underpayment
TRD002041,2025-06-16,2025-06-18,UBS,SENSEX,SELL,INR,4253229.67,2274915.04,SETTLED,1978314.63,1978314.63,high,underpayment
TRD002048,2025-11-27,2025-12-01,UBS,TCS,SELL,GBP,3539467.65,3795972.76,SETTLED,-256505.10999999987,256505.10999999987,medium,over payment
TRD002053,2025-01-16,2025-01-18,CITI BANK,SENSEX,SELL,EUR,829706.93,425348.6,MISMATCHED,404358.3300000001,404358.3300000001,medium,underpayment
TRD002054,2025-10-27,2025-10-29,DEUTSCHE BANK,AMZN,SELL,USD,4728545.04,6604518.99,SETTLED,-1875973.9500000002,1875973.9500000002,high,over payment
TRD002063,2025-12-31,2026-01-04,JP MORGAN,NIFTY50,BUY,INR,4032211.68,4778009.83,SETTLED,-745798.1499999999,745798.1499999999,medium,over payment
TRD002072,2025-06-10,2025-06-15,MORGAN STANLEY,SENSEX,SELL,JPY,2597409.91,3126696.93,FAILED,-529287.02,529287.02,medium,over payment
TRD002073,2025-06-03,2025-06-08,HSBC,TCS,SELL,INR,1025201.49,1429916.07,MISMATCHED,-404714.5800000001,404714.5800000001,medium,over payment
TRD002087,2025-11-14,2025-11-19,GOLDMAN SACHS,TCS,BUY,GBP,528263.03,354722.59,SETTLED,173540.44,173540.44,medium,underpayment
TRD002091,2025-10-20,2025-10-21,HSBC,TCS,BUY,EUR,3878283.64,5212692.22,SETTLED,-1334408.5799999996,1334408.5799999996,high,over payment
TRD002105,2025-01-29,2025-02-02,GOLDMAN SACHS,MSFT,SELL,EUR,3966513.49,3339208.42,SETTLED,627305.0700000003,627305.0700000003,medium,underpayment
TRD002109,2025-10-13,2025-10-18,JP MORGAN,SENSEX,SELL,INR,1385245.53,1599282.33,SETTLED,-214036.80000000005,214036.80000000005,medium,over payment
TRD002111,2025-04-04,2025-04-07,DEUTSCHE BANK,TSLA,BUY,EUR,704416.93,972256.55,SETTLED,-267839.62,267839.62,medium,over payment
TRD002112,2025-12-08,2025-12-09,GOLDMAN SACHS,AAPL,SELL,GBP,1010876.33,1348952.41,SETTLED,-338076.07999999996,338076.07999999996,medium,over payment
